uniName,programmeName,courseName,minDegreeName,minGpa,higherDegreeName,higherGpa,AcademicRequirementsMetaData,intakeInfo,courseDuration,tuitionFee,currency,initialDeposit,applicationFee,feesMetaData,commission,applicationDeadline,ieltsMinOverall,ieltsMinSection,toeflMinOverall,toeflMinSection,pteMinOverall,pteMinSection,scholarshipName,scholarshipAmount,scholarshipType,scholarshipMetaData,degreeName,courseUrlExternal,Uni_Academic_Requirements,Uni_English_Requirements,Uni_Deposit,Uni_Scholarship,Result,courseScraped,Uni_metadate
University of Essex,Computer Science,Advanced Computer Science,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00435/1/msc-advanced-computer-science,,,,,,,
University of Essex,Computer Science,Applied Data Science,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,22750,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/PG01389/1/MSc-Applied-Data-Science?startdate=24-01&studymode=FullTime&_cldee=FOJeTuRisMPyECPnGbjpN9551wwDcROOMpoXREKo6cT8GchxxiE4VKHHjYxFNZM9&recipientid=contact-c489ccbad017e81180ef005056342d86-fbf54b4c3e3b4d419235015213109044&utm_source=ClickDimensions&utm_medium=email&utm_campaign=Agent%20Comms%2021%2F22&esid=a36859db-5d14-ef11-9f89-6045bdd15e65,,,,,,,
University of Essex,Economics,Applied Economics and Data Analysis,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www1.essex.ac.uk/programmespecs/Details.aspx?prog=12874&yr=25,,,,,,,
University of Essex,Computer Science,Artificial Intelligence,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/PG00457/1/MSc-Artificial-Intelligence?startdate=25-10&studymode=FullTime&_cldee=FOJeTuRisMPyECPnGbjpN9551wwDcROOMpoXREKo6cT8GchxxiE4VKHHjYxFNZM9&recipientid=contact-c489ccbad017e81180ef005056342d86-fbf54b4c3e3b4d419235015213109044&utm_source=ClickDimensions&utm_medium=email&utm_campaign=Agent%20Comms%2021/22&esid=a36859db-5d14-ef11-9f89-6045bdd15e65,,,,,,,
University of Essex,Computer Science,Applications of Artificial Intelligence,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/PG01399/1/MSc-Artificial-Intelligence-and-its-Applications?startdate=25-01&studymode=FullTime&_cldee=FOJeTuRisMPyECPnGbjpN9551wwDcROOMpoXREKo6cT8GchxxiE4VKHHjYxFNZM9&recipientid=contact-c489ccbad017e81180ef005056342d86-fbf54b4c3e3b4d419235015213109044&utm_source=ClickDimensions&utm_medium=email&utm_campaign=Agent%20Comms%2021%2F22&esid=a36859db-5d14-ef11-9f89-6045bdd15e65,,,,,,,
University of Essex,Economics,Behavioural and Experimental Economics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00462/1/msc-behavioural-and-experimental-economics,,,,,,,
University of Essex,Business and Management,Business Analytics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01023/1/msc-business-analytics?startdate=26-10,,,,,,,
University of Essex,Biology,Cancer Biology,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,22750,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01046/1/msc-cancer-biology,,,,,,,
University of Essex,Psychology,Cognitive Neuroscience and Neuropsychology,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01145/1/msc-cognitive-neuroscience-and-neuropsychology,,,,,,,
University of Essex,Accounting and Finance,Computational Finance,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00496/1/msc-computational-finance,,,,,,,
University of Essex,Computer Science,Computer Engineering,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00500/1/msc-computer-engineering,,,,,,,
University of Essex,Computer Science,Computer Games,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01033/1/msc-computer-games,,,,,,,
University of Essex,Computer Science,Computer Networks and Security,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00502/1/msc-computer-networks-and-security,,,,,,,
University of Essex,Computer Science,Data Science,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,22750,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00742/1/msc-data-science,,,,,,,
University of Essex,Computer Science,Data Science and its Applications,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,22750,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01404/1/msc-data-science-and-its-applications,,,,,,,
University of Essex,Marketing,Digital Marketing and Analytics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01547/1/msc-digital-marketing-and-analytics,,,,,,,
University of Essex,Economics,Economics (1 Year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00542/1/msc-economics,,,,,,,
University of Essex,Economics,Economics with Data Analytics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-01-01,12 months,22400,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01347/1/msc-economics-with-data-analytics,,,,,,,
University of Essex,Electrical Engineering,Electronic Engineering,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00546/1/msc-electronic-engineering,,,,,,,
University of Essex,Accounting and Finance,Finance (1 Year),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00579/1/msc-finance,,,,,,,
University of Essex,Accounting and Finance,Finance and Data Analytics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01014/1/msc-finance-and-data-analytics,,,,,,,
University of Essex,Accounting and Finance,Finance and Investment,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23500,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00580/1/msc-finance-and-investment,,,,,,,
University of Essex,Accounting and Finance,Finance and Management,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00581/1/msc-finance-and-management,,,,,,,
University of Essex,Accounting and Finance,Financial Economics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00586/1/msc-financial-economics,,,,,,,
University of Essex,Accounting and Finance,Financial Economics and Accounting,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00427/1/msc-financial-economics-and-accounting,,,,,,,
University of Essex,Accounting and Finance,Financial Engineering and Risk Management,a four year undergraduate,2.75,,,,2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00588/1/msc-financial-engineering-and-risk-management,,,,,,,
University of Essex,Accounting and Finance,Financial Technology (Computer Science),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01382/1/msc-financial-technology-computer-science,,,,,,,
University of Essex,Accounting and Finance,Financial Technology (Economics),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01381/1/msc-financial-technology-economics,,,,,,,
University of Essex,Accounting and Finance,Financial Technology (Finance),a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg01380/1/msc-financial-technology-finance,,,,,,,
University of Essex,Politics,Global and Comparative Politics,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,23875,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00594/2/msc-global-and-comparative-politics,,,,,,,
University of Essex,Management,Global Project Management,a four year undergraduate,2.75,,,"[{""subtitle"": ""Entry requirements"", ""description"": [""For Postgraduate Taught Masters, candidates from Band 1 or Band 2 institutions need 50% or 5.3/10, while those from other institutions require 55% or 5.8/10 from Bachelor degrees."", ""Some departments may have higher standards.""]}, {""subtitle"": ""English Requirement"", ""description"": [""English proficiency evidence may be needed.""]}]",2026-10-01,12 months,24675,GBP,"��4,000",0,,0,,6,5.5,82,Listening 17 Reading 18 Writing 17 Speaking 20,60,59,Global Talent Masters Scholarship,"��5,000",,"{""subtitle"": ""Scholarships"", ""description"": [""If you're an international student, took your undergraduate degree overseas or in the UK and are self-funding your postgraduate studies, you could be eligible for a scholarship""]}",MSc,https://www.essex.ac.uk/courses/pg00595/1/msc-global-project-management,,,,,,,
